wind_u,wind_v,wind_speed,ml_depth,bathy,SST,SSS,v
0.8181000767616169,5.125075828448686,5.189960499170138,30.665272804533696,925.6646441930982,27.702005801832502,34.081316779959785,-0.14235900878808597
3.9285961407221457,-0.916326745265879,4.0340454064111,69.95131499899064,2709.504736891791,19.18624053335733,34.474953240203035,-0.01781302403654496
4.042921923636589,-1.7544054433666894,4.407170990594312,46.706878557860975,4364.729179382041,24.9272544349448,34.220982662645326,-0.04071205378493481
-6.566121845891009,8.694598309766018,10.895411688562909,33.67584563772528,3661.124432047806,28.942884165087875,34.17203157102558,-0.0015090286797511676
0.0022550415325390816,-4.982418002185995,4.982418512501675,65.84568627807387,4032.8057393072486,22.049495060430303,34.5161657369615,-0.06202742649678748
-1.7608380993179615,-7.591053200068691,7.792601587293091,57.264762806253955,3293.916833553587,21.993190772872687,34.3720605648674,-0.022497685468988726
7.410539325387685,1.690862265189164,7.600993901652467,80.49340938461367,3461.382822589262,18.178878031964732,34.62109589676086,0.016271853347446644
2.6283784243675274,9.386436245683576,9.747489858212889,62.58551948777938,4245.978257826597,19.107188391938305,34.451759355846384,-0.014585417746375832
0.6500813283196365,-2.443215725456267,2.528222461443339,32.02696493744288,1248.3400442959296,27.883940301547124,34.108909436375605,0.02486023048772785
-7.6921071564216525,-8.75926472742437,11.65732521082662,41.232650939786346,2447.1248182157024,24.930398747870207,34.228548670373456,0.13170751043004636
2.1127577864682294,-3.2138946538086515,3.846149283382272,65.408659383139,1106.047209098011,18.082201723167465,34.64995974330525,0.009509952799759011
-7.6559218863953316,0.11863308639116887,7.656840976523788,80.80940924124457,4938.340039983235,18.91698771146121,34.5964496042731,-0.023215510300464738
-3.2558684886849587,-6.761539867355726,7.504605318965986,63.57733638151278,4720.296698433066,21.97305363743235,34.62651371172527,0.039410669301345624
-7.143160703713363,3.1620443611298406,7.811739203329039,53.1126689330158,197.1340568425295,23.998362856785747,34.259970602886334,0.10425874856520531
3.841472940487378,9.95498778020401,10.670459036822546,58.515957521272284,3527.875862578442,22.432687907577595,34.433620209554476,-0.037477555115698
-5.874957723276948,-0.9652104803711232,5.953718125819337,60.57115490610844,4626.241587078329,21.804169608426278,34.326994487194725,-0.06516161795145875
-2.16281253623948,-2.9054288653957467,3.6220539696130243,35.67820156042276,902.8767256366676,26.093946822196337,34.147980609749695,0.03313830356016778
7.913495552375572,-1.9859166633106682,8.15887718078186,20.32550840913707,2839.726152763147,29.23214078086933,34.028621004255186,-0.054413445458481396
-5.913672332020594,-7.697076432095978,9.70651874010622,32.137921161055246,4577.441487940209,28.787909794348625,34.095401225570164,0.03061084557253972
0.1561012791755818,7.665472028524476,7.667061303358113,38.78105606038872,169.72989292899422,24.607570799798765,34.54234238726836,-0.08334553269039284
-1.6145667766795597,-1.703486889572961,2.347060599836396,34.89013702751869,3487.1013362341996,26.79566901826494,34.115808892098535,0.026730987482460243
-9.637519179085405,-2.2545117715031733,9.897706767483335,56.47782769863795,1486.7450368627538,21.41518723979756,34.31958949426908,0.049153744905317404
5.855162271456255,3.1938054586094857,6.669581586016361,47.27479208794145,4621.980976882652,25.021734479680184,34.27672749350718,-0.02295292898841045
-8.619081873708005,-1.1593315813775291,8.696701792131384,35.85837139326958,4855.291225826839,27.176545867342067,33.95290178429293,0.05826899017198728
-0.5148995804609271,2.9646693761569214,3.0090506954655165,17.195942814428143,4721.33244556717,28.730763018561067,34.04352034067913,0.03247139748548369
1.2135658987789988,-8.77107419738425,8.854630696234544,60.04481213944749,2371.0710832873187,21.68668909955136,34.34381368190113,-0.003325897738962193
2.568529132291742,6.274466874444549,6.7798433950891015,52.36618825700659,4310.213254946567,22.445951664929925,34.43985149970449,-0.08915359578722488
3.7726325861575116,8.810079057588052,9.583853589819133,17.65687042456149,4222.746992675352,30.293428251788374,34.114443551039116,0.12993791954323708
-4.934552329545698,2.9753077231877185,5.76214046519914,32.09259424959982,1595.5023662162782,27.54414948391649,34.06054052074368,0.1236353895626068
-9.800424466831013,9.091318577176214,13.36788663932221,80.16913722074385,4144.577370753386,18.917703183268305,34.52919810327301,0.06181757024389149
4.468873247098239,-6.9713537126007346,8.280736723554398,27.826273133280615,185.0381735774631,28.20802475909023,34.05244173922066,-0.06805742063906875
0.7131319869515718,-0.45167621039292527,0.8441378026414945,59.845504406764874,2981.3493924102654,21.52300038668786,34.28256479609448,0.005328065144653077
6.722354064144977,2.0361346789089456,7.023951067197302,74.33789134341932,1150.0441864385152,18.32699565705239,34.55292756635573,-0.09959318276220365
6.427767258013887,1.6347329484237338,6.632385976091675,77.3317925067157,602.834428886394,19.09824221029961,34.411304089844336,-0.012247719149843253
6.866523355757664,-1.9707644182191348,7.1437423936816264,76.75805174533325,384.7660081460458,18.437492045211584,34.51729574963228,-0.05481112660367846
-0.29810680040919735,-3.2383118126747723,3.252004160599918,55.172542578558726,3481.443879390699,21.825466589402332,34.27055942174983,-0.027533098290090027
-3.3274320832626874,-7.4635195489916235,8.171653952958728,39.30839659595192,1699.3748188403306,25.170427695441944,34.289431795620985,0.020035313263596952
5.8311640518274,-2.1651509887544362,6.220156991863506,68.71006573446581,3623.8338576438073,20.737335253950636,34.66293647311898,0.023101182770103035
-0.9741177394149005,-6.746783697890297,6.816743770772162,36.747268121530794,326.78170399471185,25.57097651445398,34.090920833534256,0.08454718911788066
-6.33115607193131,4.687313529844367,7.877464397521245,12.57494833377481,1576.4516891530516,28.80924470789942,33.886515159222725,0.13813465117081228
7.099480391229488,-5.8233812901082,9.182286832561607,67.53821083941489,2697.4564618766863,22.379643795087027,34.44106542965126,0.0007801944366043131
7.651197535446947,-8.828693894309323,11.68275051543275,25.09844499207856,3953.615824194818,29.609942753424434,34.00735748746225,-0.035694241030775946
-0.6738048771965985,1.0473227563446859,1.2453505404067378,64.0587152884646,1593.7625146603496,19.048003414480977,34.58059970533747,-0.16631712346164004
-8.48600545380425,1.9045946543880312,8.697112702473099,64.06979472590416,3129.4568821850453,19.768939660029922,34.4465524309711,0.05638856074849759
-2.2434782016613752,7.438261225610109,7.769229337697824,52.04217351302396,4429.8887411809355,23.53363178249083,34.269400092197436,0.0011203533656193184
6.070753189252066,1.5396322483536373,6.262947528519188,49.79015147103634,3079.315940911523,25.631539052770215,34.23177778227884,-0.018686250117251273
8.035480570924573,-3.0903829255310855,8.609263303681702,42.698639407647725,1164.7973737681689,25.098058968928513,34.3299897979572,-0.028243660332738653
-5.930545150048083,6.060237630526409,8.479259750426754,18.768147835191627,122.0039077826901,29.80594812977024,33.82857674838154,-0.045680693728734456
-8.66052775949457,0.8055778637484217,8.69791335709534,24.690751315669353,4350.4943695046495,30.758213925121893,34.01915839130879,0.05345912698305244
7.547009062656773,-8.414394307376165,11.303069377466807,64.69184743267768,106.34705425193569,21.863672183591977,34.39955553276348,-0.04031945272441458
-2.2119012204224937,1.317011206264933,2.5743009781946498,73.12033443612435,4373.508363420997,18.396668689158222,34.4717039428564,0.025547791414288364
0.8352192853512648,8.160370908433247,8.203002171024115,49.019978770082474,2644.68567013606,23.346313828844252,34.50327635121007,0.039529478108321685
9.361316241015178,-2.073747490035589,9.588256901894288,70.32615537679253,4695.3384925644805,19.76866448142726,34.463857741854156,0.01496702751853577
-8.668705441715543,-4.073483962003999,9.57808569725352,62.612639010024296,3993.916178868327,20.734984239300253,34.469663551812445,0.004154941371075357
2.966360149041911,-7.130610859639599,7.723011314599645,32.361349037304194,4989.670552666687,28.67767714369245,34.17308218425753,-0.010381334947133846
-8.517891548502659,-6.971089561292853,11.006841786071934,78.74830049512182,1753.5590772585508,17.933904703017028,34.44712060314755,0.07739850212121158
-2.490621430669993,-1.3445703131636222,2.830382383698988,70.9962961193498,3835.9414446556343,18.21427615308953,34.309151692757254,0.026733292842709384
6.076290903868934,1.9135964832305916,6.370491554744644,55.22028899907114,2009.654568046211,22.306886160451363,34.32195511240538,0.012131349138630461
-1.330555344887312,-8.387691896607965,8.492570451767305,73.11366898615772,2399.378101519544,19.963295083887882,34.648671308900056,0.03752771010992013
9.943647078059008,8.791371780503315,13.272691324521244,33.14440626492499,3137.5273160918505,24.555409513033865,34.17591409040557,0.06923534307251525
1.181185698932044,5.102672348903919,5.237601049682022,37.77427412299795,4368.385570931694,24.92214908079256,34.048943822226725,0.10822804231057058
-3.5767569472809306,1.7324783656732539,3.9742510674903606,47.04893020206848,4920.417345996476,24.969320287548868,34.3669483828216,0.0022060626627199505
-5.597773481904937,6.568773418779816,8.630402782140958,58.54610153027839,3841.367069322591,22.30522555931587,34.36140752138001,-0.17710664441507923
-2.9895893142767633,-8.396264863757734,8.912626320586458,53.15513863599359,2088.833910836669,25.689913115206597,34.120879926602676,0.09788213442513105
-2.549334524808984,-0.46322244533751267,2.5910772958843804,47.78162337934274,2106.785011385351,23.953996551920397,34.277824197341474,-0.03675779053850585
-8.62572644552078,2.601862537233268,9.009597403636551,21.3645747285139,3687.9115079444573,28.199499028494294,34.12831032075178,-0.010958702368779705
-2.6085160114645367,6.5730581223657865,7.071735915746975,60.95730502200077,1193.8857288415118,21.470609653373458,34.669062283203544,-0.015898618322364846
-0.7152296052155016,5.669391200985354,5.714328480056679,62.005866236468535,552.3705656569733,22.246220240956642,34.445359987670585,-0.02651707047866285
4.454755044776093,-4.458615005732007,6.302704996927642,71.62027481111633,1773.1107882038827,20.184466583494917,34.62652322422311,0.02246519393008138
3.13458969443216,8.817603391184086,9.358193314772965,71.23504250047525,1436.1949582704087,16.03101219126407,34.53366770402184,-0.12730883268644239
4.1753131045830845,-7.513083171382593,8.595327699478105,57.26551698847491,1481.5406022799505,22.78064404477798,34.224106912559044,-0.05516248010659039
-9.832726362462857,7.502672372423042,12.368209265976706,52.81339778820434,1168.0387552495497,21.8683331880913,34.367774317120904,0.10404581032560813
-5.646652008389279,9.418804992092372,10.981737858049193,88.70383482625545,210.4659481818094,17.927458268268463,34.60409045097764,0.02640942910779645
3.2336857679971303,-6.456929535547489,7.221403095879131,63.255611743153345,89.36967366706905,21.998487510291866,34.270702440009345,-0.024836578040815807
-0.3202126364050564,4.4413212840757055,4.452849748295731,42.5862717834203,4938.611948680158,25.6736987715738,34.23069935962674,-0.03754127738277943
-9.893730486633082,-9.194289624440032,13.50632683745727,53.88594197359404,2138.8656686793115,23.016358549688256,34.314740361821094,-0.00016080316888042456
6.089892848636445,-1.891543497216901,6.376890442036531,52.89171915495051,1921.6332357984084,23.5259048606019,34.36156375552494,-0.03229152469529863
5.456191465806748,0.32566598395348123,5.465901905874893,75.37851016752025,3398.2364134653494,20.223740780187534,34.56157520325752,0.009862065898134854
0.9683832598712527,1.612904518192682,1.8812833712137154,39.40777666115966,1091.269439325321,28.088495434312104,34.198937598760615,0.06995082842816211
-8.670733484474557,8.71874496497119,12.296264998892905,61.86392958203007,4749.805919751127,20.395444651728333,34.41025626264284,-0.09396536027570908
5.330300990651693,3.4450137458838945,6.346670651630776,60.35466194348392,3931.72507207776,21.54508466246777,34.384334048385824,-0.04033177208328584
1.674271754627279,-0.3744409756152596,1.7156316482748897,39.94557930721275,447.0550115612976,25.597754722088716,34.02806261239368,-0.04420077270569825
5.639199543159183,6.1935007253177865,8.37615799290335,38.61836035714939,2087.903878924642,24.02798763301316,34.38139987409533,-0.08967876817844476
5.034939847916808,9.010656419088178,10.321944989922953,70.3547556494672,4395.591537810824,20.201219907489925,34.5250750161187,0.03859570977299251
6.060041439156741,-9.558677026354182,11.317791690009502,37.90650849737377,4723.660111457051,25.459127486257437,34.20433590836172,0.014983775731362758
0.3601613280924969,9.650425445120774,9.657143855927997,43.095996684757665,2337.0075562493485,26.747209880480668,34.11690080542265,-0.006559512151484679
-7.193509636129701,-8.277357218726394,10.966367831305533,57.86536599678341,3067.0569460535385,23.390729408710666,34.569093204238456,0.058615044351281065
3.423149467593774,6.287735585375227,7.159159941577048,31.169231991354206,835.1697304603762,27.11454239909789,34.05773616240396,-0.03682122878341405
2.409475701039412,-4.39330494897175,5.010658791871488,66.58662639252297,4955.843130684882,22.201948450603247,34.42177049853098,-0.021762507840130597
4.845063743981743,-7.3564068449225655,8.808596048819014,30.395311757643228,1158.358506917217,29.668922690572593,34.074925773434266,0.09901732680595551
-6.602379878985294,-1.202887205723302,6.711062337374217,65.25048353117522,4713.658870675628,21.09152710699208,34.51650820144847,-0.00454938766519984
